SN,Name,Type,Year,Animation,Comedy,Crime,Fantasy,Action,Thriller,Romance,Family,Adventure,Mystery,Horror,Musical,War,Western,Sci-Fi,Film-Noir
1052,"Proprietor, The (1996)",Drama,1996,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1053,Normal Life (1996),Crime|Drama,1996,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1054,Get on the Bus (1996),Drama,1996,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1055,Shadow Conspiracy (1997),Thriller,1997,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1056,Jude (1996),Drama,1996,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1057,Everyone Says I Love You (1996),Comedy|Musical|Romance,1996,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1058,Bitter Sugar (Azucar Amargo) (1996),Drama,1996,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1059,William Shakespeare's Romeo and Juliet (1996),Drama|Romance,1996,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1060,Swingers (1996),Comedy|Drama,1996,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1061,Sleepers (1996),Crime|Drama,1996,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1062,"Sunchaser, The (1996)",Drama,1996,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1063,Johns (1996),Drama,1996,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1064,Aladdin and the King of Thieves (1996),Animation|Children's|Comedy,1996,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1065,"Woman in Question, The (1950)",Mystery,1950,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1066,Shall We Dance? (1937),Comedy|Musical|Romance,1937,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1067,"Damsel in Distress, A (1937)",Comedy|Musical|Romance,1937,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1068,Crossfire (1947),Crime|Film-Noir,1947,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1069,"Murder, My Sweet (1944)",Film-Noir|Thriller,1944,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1070,Macao (1952),Adventure,1952,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1071,For the Moment (1994),Romance|War,1994,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1073,Willy Wonka and the Chocolate Factory (1971),Adventure|Children's|Comedy|Fantasy,1971,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1075,"Sexual Life of the Belgians, The (1994)",Comedy,1994,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1076,"Innocents, The (1961)",Thriller,1961,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1077,Sleeper (1973),Comedy|Sci-Fi,1973,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1078,Bananas (1971),Comedy|War,1971,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1079,"Fish Called Wanda, A (1988)",Comedy,1988,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1080,Monty Python's Life of Brian (1979),Comedy,1979,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1081,Victor/Victoria (1982),Comedy|Musical,1982,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1082,"Candidate, The (1972)",Drama,1972,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1083,"Great Race, The (1965)",Comedy|Musical,1965,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1084,Bonnie and Clyde (1967),Crime|Drama,1967,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1085,"Old Man and the Sea, The (1958)",Adventure|Drama,1958,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1086,Dial M for Murder (1954),Mystery|Thriller,1954,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1087,Madame Butterfly (1995),Musical,1995,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1088,Dirty Dancing (1987),Musical|Romance,1987,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1089,Reservoir Dogs (1992),Crime|Thriller,1992,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
1090,Platoon (1986),Drama|War,1986,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1091,Weekend at Bernie's (1989),Comedy,1989,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1092,Basic Instinct (1992),Mystery|Thriller,1992,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1093,"Doors, The (1991)",Drama|Musical,1991,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1094,"Crying Game, The (1992)",Drama|Romance|War,1992,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1095,Glengarry Glen Ross (1992),Drama,1992,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1096,Sophie's Choice (1982),Drama,1982,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1097,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi,1982,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1098,"Search for One-eye Jimmy, The (1996)",Comedy,1996,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1099,"Christmas Carol, A (1938)",Drama,1938,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1100,Days of Thunder (1990),Action|Romance,1990,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1101,Top Gun (1986),Action|Romance,1986,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1102,American Strays (1996),Action,1996,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1103,Rebel Without a Cause (1955),Drama,1955,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1104,"Streetcar Named Desire, A (1951)",Drama,1951,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1105,Children of the Corn IV: The Gathering (1996),Horror,1996,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1106,"Leopard Son, The (1996)",Documentary,1996,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1107,Loser (1991),Comedy,1991,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1108,Prerokbe Ognja (1995),Documentary,1995,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1109,Charm's Incidents (1996),Drama,1996,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1110,Bird of Prey (1996),Action,1996,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary,1996,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1112,Palookaville (1996),Action|Drama,1996,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1113,"Associate, The (1996)",Comedy,1996,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1114,"Funeral, The (1996)",Drama,1996,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1115,Sleepover (1995),Comedy|Drama,1995,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1116,"Single Girl, A (La Fille Seule) (1995)",Drama,1995,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1117,"Eighth Day, The (Le Huiti�me jour ) (1996)",Drama,1996,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1118,Tashunga (1995),Adventure|Western,1995,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1119,Drunks (1997),Drama,1997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1120,"People vs. Larry Flynt, The (1996)",Drama,1996,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1121,Glory Daze (1996),Drama,1996,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1122,Plutonium Circus (1995),Documentary,1995,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1123,"Perfect Candidate, A (1996)",Documentary,1996,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1124,On Golden Pond (1981),Drama,1981,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1125,"Return of the Pink Panther, The (1974)",Comedy,1974,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1126,Drop Dead Fred (1991),Comedy|Fantasy,1991,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1127,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,1989,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False
1128,"Fog, The (1980)",Horror,1980,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
